,Visitor,Visitor_PTS,Home,Home_PTS,VisitorWin,Visitor_W_PCT,Visitor_E_OFF_RATING,Visitor_E_DEF_RATING,Visitor_E_NET_RATING,Visitor_E_PACE,Visitor_E_AST_RATIO,Visitor_E_OREB_PCT,Visitor_E_DREB_PCT,Visitor_E_REB_PCT,Visitor_E_TM_TOV_PCT,Home_E_OFF_RATING,Home_E_DEF_RATING,Home_E_NET_RATING,Home_E_PACE,Home_E_AST_RATIO,Home_E_OREB_PCT,Home_E_DREB_PCT,Home_E_REB_PCT,Home_E_TM_TOV_PCT,Visitor_TS%,Visitor_3P%,Home_TS%,Home_3P%
927,Denver Nuggets,110,Portland Trail Blazers,135,0.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,119.00%,37.90%,116.80%,36.90%
928,Denver Nuggets,121,Portland Trail Blazers,120,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,119.00%,37.90%,116.80%,36.90%
929,New Orleans Pelicans,121,Portland Trail Blazers,110,1.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,115.40%,35.90%,116.80%,36.90%
930,New Orleans Pelicans,124,Portland Trail Blazers,90,0.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,115.40%,35.90%,116.80%,36.90%
931,Golden State Warriors,122,Portland Trail Blazers,125,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,117.90%,37.30%,116.80%,36.90%
932,Golden State Warriors,157,Portland Trail Blazers,101,1.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,117.90%,37.30%,116.80%,36.90%
933,New York Knicks,123,Portland Trail Blazers,107,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,113.50%,35.10%,116.80%,36.90%
934,Washington Wizards,126,Portland Trail Blazers,101,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,116.00%,36.50%,116.80%,36.90%
935,Miami Heat,119,Portland Trail Blazers,98,0.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,113.40%,34.80%,116.80%,36.90%
936,Oklahoma City Thunder,138,Portland Trail Blazers,129,1.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,113.00%,34.70%,116.80%,36.90%
937,Oklahoma City Thunder,118,Portland Trail Blazers,112,1.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,113.00%,34.70%,116.80%,36.90%
938,Chicago Bulls,124,Portland Trail Blazers,96,0.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,116.30%,36.50%,116.80%,36.90%
939,Charlotte Hornets,113,Portland Trail Blazers,124,0.0,0.329,106.7,112.6,-5.9,103.3,17.8,0.238,0.755,0.491,0.137,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,109.20%,32.70%,116.80%,36.90%
940,Los Angeles Lakers,115,Portland Trail Blazers,127,0.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,114.90%,35.50%,116.80%,36.90%
941,Utah Jazz,118,Portland Trail Blazers,113,1.0,0.451,112.7,113.8,-1.1,103.1,18.2,0.268,0.752,0.514,0.148,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,115.80%,36.40%,116.80%,36.90%
942,Los Angeles Clippers,118,Portland Trail Blazers,112,1.0,0.537,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,116.40%,36.50%,116.80%,36.90%
943,Los Angeles Clippers,117,Portland Trail Blazers,102,1.0,0.537,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,116.40%,36.50%,116.80%,36.90%
944,San Antonio Spurs,110,Portland Trail Blazers,117,0.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,110.10%,34.40%,116.80%,36.90%
945,Brooklyn Nets,109,Portland Trail Blazers,107,1.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,118.10%,37.40%,116.80%,36.90%
946,Boston Celtics,126,Portland Trail Blazers,112,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,118.90%,37.80%,116.80%,36.90%
947,Phoenix Suns,111,Portland Trail Blazers,113,0.0,0.549,112.1,110.1,2.1,100.8,19.3,0.266,0.76,0.508,0.134,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,113.60%,35.20%,116.80%,36.90%
948,Milwaukee Bucks,127,Portland Trail Blazers,108,1.0,0.707,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,115.80%,36.30%,116.80%,36.90%
949,Memphis Grizzlies,122,Detroit Pistons,112,1.0,0.622,112.3,108.3,4.0,103.7,18.2,0.265,0.759,0.512,0.131,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,112.20%,34.60%,,
950,Atlanta Hawks,136,Detroit Pistons,112,1.0,0.5,113.9,113.6,0.3,103.1,17.6,0.251,0.758,0.502,0.124,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,114.50%,35.30%,,
951,Atlanta Hawks,118,Detroit Pistons,113,1.0,0.5,113.9,113.6,0.3,103.1,17.6,0.251,0.758,0.502,0.124,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,114.50%,35.30%,,
952,Sacramento Kings,122,Detroit Pistons,113,1.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,119.30%,38.40%,,
953,Indiana Pacers,121,Detroit Pistons,115,1.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,115.30%,35.60%,,
954,Indiana Pacers,97,Detroit Pistons,117,1.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,115.30%,35.60%,,
955,Denver Nuggets,119,Detroit Pistons,100,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,119.00%,37.90%,,
956,Golden State Warriors,114,Detroit Pistons,128,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,117.90%,37.30%,,
957,Orlando Magic,109,Detroit Pistons,113,0.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.50%,35.10%,,
958,Orlando Magic,101,Detroit Pistons,121,0.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.50%,35.10%,,
959,New York Knicks,140,Detroit Pistons,110,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.50%,35.10%,,
960,Washington Wizards,119,Detroit Pistons,117,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,116.00%,36.50%,,
961,Miami Heat,112,Detroit Pistons,100,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.40%,34.80%,,
962,Miami Heat,118,Detroit Pistons,105,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.40%,34.80%,,
963,Oklahoma City Thunder,103,Detroit Pistons,112,0.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.00%,34.70%,,
964,Chicago Bulls,117,Detroit Pistons,115,1.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,116.30%,36.50%,,
965,Charlotte Hornets,112,Detroit Pistons,118,0.0,0.329,106.7,112.6,-5.9,103.3,17.8,0.238,0.755,0.491,0.137,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,109.20%,32.70%,,
966,Charlotte Hornets,113,Detroit Pistons,103,1.0,0.329,106.7,112.6,-5.9,103.3,17.8,0.238,0.755,0.491,0.137,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,109.20%,32.70%,,
967,Los Angeles Lakers,124,Detroit Pistons,117,1.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,114.90%,35.50%,,
968,Utah Jazz,126,Detroit Pistons,111,1.0,0.451,112.7,113.8,-1.1,103.1,18.2,0.268,0.752,0.514,0.148,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,115.80%,36.40%,,
969,Cleveland Cavaliers,112,Detroit Pistons,88,0.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,116.60%,36.70%,,
970,Cleveland Cavaliers,102,Detroit Pistons,94,0.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,116.60%,36.70%,,
971,Los Angeles Clippers,142,Detroit Pistons,131,1.0,0.537,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,116.40%,36.50%,,
972,Dallas Mavericks,125,Detroit Pistons,131,0.0,0.463,114.3,114.0,0.3,98.8,17.4,0.18,0.755,0.464,0.122,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,118.80%,37.60%,,
973,San Antonio Spurs,131,Detroit Pistons,138,0.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,110.10%,34.40%,,
974,Brooklyn Nets,124,Detroit Pistons,121,1.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,118.10%,37.40%,,
975,Brooklyn Nets,123,Detroit Pistons,108,1.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,118.10%,37.40%,,
976,Toronto Raptors,115,Detroit Pistons,111,1.0,0.5,112.2,111.4,0.8,99.6,17.2,0.278,0.767,0.504,0.116,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,110.00%,33.50%,,
977,Toronto Raptors,95,Detroit Pistons,91,1.0,0.5,112.2,111.4,0.8,99.6,17.2,0.278,0.767,0.504,0.116,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,110.00%,33.50%,,
978,Boston Celtics,117,Detroit Pistons,108,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,118.90%,37.80%,,
979,Boston Celtics,111,Detroit Pistons,99,0.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,118.90%,37.80%,,
980,Portland Trail Blazers,110,Detroit Pistons,104,1.0,0.402,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,116.80%,36.90%,,
981,Phoenix Suns,116,Detroit Pistons,100,1.0,0.549,112.1,110.1,2.1,100.8,19.3,0.266,0.76,0.508,0.134,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,113.60%,35.20%,,
982,Milwaukee Bucks,126,Detroit Pistons,117,1.0,0.707,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,115.80%,36.30%,,
983,Memphis Grizzlies,105,Philadelphia 76ers,110,0.0,0.622,112.3,108.3,4.0,103.7,18.2,0.265,0.759,0.512,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,112.20%,34.60%,119.20%,37.90%
984,Atlanta Hawks,109,Philadelphia 76ers,121,0.0,0.5,113.9,113.6,0.3,103.1,17.6,0.251,0.758,0.502,0.124,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,114.50%,35.30%,119.20%,37.90%
985,Atlanta Hawks,101,Philadelphia 76ers,104,0.0,0.5,113.9,113.6,0.3,103.1,17.6,0.251,0.758,0.502,0.124,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,114.50%,35.30%,119.20%,37.90%
986,Detroit Pistons,93,Philadelphia 76ers,113,1.0,0.207,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,,,119.20%,37.90%
987,Houston Rockets,104,Philadelphia 76ers,123,0.0,0.268,107.7,116.9,-9.2,101.8,16.0,0.302,0.758,0.527,0.158,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,109.80%,33.00%,119.20%,37.90%
988,Sacramento Kings,103,Philadelphia 76ers,123,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,119.30%,38.40%,119.20%,37.90%
989,Indiana Pacers,106,Philadelphia 76ers,120,0.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,115.30%,35.60%,119.20%,37.90%
990,Minnesota Timberwolves,112,Philadelphia 76ers,109,1.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,117.10%,37.10%,119.20%,37.90%
991,Golden State Warriors,106,Philadelphia 76ers,118,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,117.90%,37.30%,119.20%,37.90%
992,Orlando Magic,94,Philadelphia 76ers,105,1.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.50%,35.10%,119.20%,37.90%
993,New York Knicks,106,Philadelphia 76ers,104,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.50%,35.10%,119.20%,37.90%
994,New York Knicks,108,Philadelphia 76ers,119,0.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.50%,35.10%,119.20%,37.90%
995,Washington Wizards,121,Philadelphia 76ers,111,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,116.00%,36.50%,119.20%,37.90%
996,Washington Wizards,93,Philadelphia 76ers,112,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,116.00%,36.50%,119.20%,37.90%
997,Miami Heat,101,Philadelphia 76ers,99,0.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.40%,34.80%,119.20%,37.90%
998,Miami Heat,129,Philadelphia 76ers,101,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.40%,34.80%,119.20%,37.90%
999,Chicago Bulls,109,Philadelphia 76ers,105,1.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,116.30%,36.50%,119.20%,37.90%
1000,Charlotte Hornets,113,Philadelphia 76ers,131,0.0,0.329,106.7,112.6,-5.9,103.3,17.8,0.238,0.755,0.491,0.137,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,109.20%,32.70%,119.20%,37.90%
1001,Los Angeles Lakers,122,Philadelphia 76ers,133,0.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,114.90%,35.50%,119.20%,37.90%
1002,Utah Jazz,98,Philadelphia 76ers,105,1.0,0.451,112.7,113.8,-1.1,103.1,18.2,0.268,0.752,0.514,0.148,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,115.80%,36.40%,119.20%,37.90%
1003,Cleveland Cavaliers,112,Philadelphia 76ers,118,0.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,116.60%,36.70%,119.20%,37.90%
1004,Los Angeles Clippers,114,Philadelphia 76ers,119,0.0,0.537,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,116.40%,36.50%,119.20%,37.90%
1005,Dallas Mavericks,108,Philadelphia 76ers,116,0.0,0.463,114.3,114.0,0.3,98.8,17.4,0.18,0.755,0.464,0.122,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.80%,37.60%,119.20%,37.90%
1006,San Antonio Spurs,114,Philadelphia 76ers,105,1.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,110.10%,34.40%,119.20%,37.90%
1007,Brooklyn Nets,106,Philadelphia 76ers,115,0.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.10%,37.40%,119.20%,37.90%
1008,Brooklyn Nets,101,Philadelphia 76ers,121,0.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.10%,37.40%,119.20%,37.90%
1009,Brooklyn Nets,84,Philadelphia 76ers,96,0.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.10%,37.40%,119.20%,37.90%
1010,Toronto Raptors,101,Philadelphia 76ers,104,0.0,0.5,112.2,111.4,0.8,99.6,17.2,0.278,0.767,0.504,0.116,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,110.00%,33.50%,119.20%,37.90%
1011,Toronto Raptors,110,Philadelphia 76ers,117,0.0,0.5,112.2,111.4,0.8,99.6,17.2,0.278,0.767,0.504,0.116,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,110.00%,33.50%,119.20%,37.90%
1012,Boston Celtics,110,Philadelphia 76ers,107,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.90%,37.80%,119.20%,37.90%
1013,Boston Celtics,101,Philadelphia 76ers,103,0.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.90%,37.80%,119.20%,37.90%
1014,Boston Celtics,114,Philadelphia 76ers,102,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.90%,37.80%,119.20%,37.90%
1015,Boston Celtics,115,Philadelphia 76ers,116,0.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.90%,37.80%,119.20%,37.90%
1016,Boston Celtics,95,Philadelphia 76ers,86,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,118.90%,37.80%,119.20%,37.90%
1017,Portland Trail Blazers,119,Philadelphia 76ers,120,0.0,0.402,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,116.80%,36.90%,119.20%,37.90%
1018,Phoenix Suns,88,Philadelphia 76ers,100,1.0,0.549,112.1,110.1,2.1,100.8,19.3,0.266,0.76,0.508,0.134,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.60%,35.20%,119.20%,37.90%
1019,Milwaukee Bucks,90,Philadelphia 76ers,88,1.0,0.707,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,115.80%,36.30%,119.20%,37.90%
1020,Milwaukee Bucks,102,Philadelphia 76ers,110,0.0,0.707,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,115.80%,36.30%,119.20%,37.90%
1021,Memphis Grizzlies,129,Los Angeles Clippers,135,0.0,0.622,112.3,108.3,4.0,103.7,18.2,0.265,0.759,0.512,0.131,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,112.20%,34.60%,116.40%,36.50%
1022,Detroit Pistons,91,Los Angeles Clippers,96,0.0,0.207,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,,,116.40%,36.50%
1023,Houston Rockets,93,Los Angeles Clippers,95,0.0,0.268,107.7,116.9,-9.2,101.8,16.0,0.302,0.758,0.527,0.158,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,109.80%,33.00%,116.40%,36.50%
1024,Sacramento Kings,123,Los Angeles Clippers,96,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,119.30%,38.40%,116.40%,36.50%
1025,Sacramento Kings,176,Los Angeles Clippers,175,1.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,119.30%,38.40%,116.40%,36.50%
1026,Indiana Pacers,100,Los Angeles Clippers,114,0.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,115.30%,35.60%,116.40%,36.50%
1027,Minnesota Timberwolves,88,Los Angeles Clippers,99,0.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,117.10%,37.10%,116.40%,36.50%
1028,Minnesota Timberwolves,108,Los Angeles Clippers,101,1.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,117.10%,37.10%,116.40%,36.50%
1029,Denver Nuggets,114,Los Angeles Clippers,104,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,119.00%,37.90%,116.40%,36.50%
1030,New Orleans Pelicans,112,Los Angeles Clippers,91,0.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,115.40%,35.90%,116.40%,36.50%
1031,New Orleans Pelicans,131,Los Angeles Clippers,110,1.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,115.40%,35.90%,116.40%,36.50%
1032,Golden State Warriors,124,Los Angeles Clippers,134,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,117.90%,37.30%,116.40%,36.50%
1033,Golden State Warriors,126,Los Angeles Clippers,134,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,117.90%,37.30%,116.40%,36.50%
1034,Orlando Magic,113,Los Angeles Clippers,108,1.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,113.50%,35.10%,116.40%,36.50%
1035,New York Knicks,95,Los Angeles Clippers,106,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,113.50%,35.10%,116.40%,36.50%
1036,Washington Wizards,93,Los Angeles Clippers,102,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,116.00%,36.50%,116.40%,36.50%
